,filename,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
28,00005140-U02.txt,0.22353339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32830417,0.23516601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13256712,0.05710284,0.0,0.0,0.0
29,00005170-m71.txt,0.0,0.27264193,0.0,0.01569751,0.0,0.0,0.0,0.16454394,0.4012916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016146816,0.0,0.0,0.0,0.0,0.0,0.11420602,0.0
30,00005220-U03.txt,0.0,0.18662971,0.0,0.0,0.0,0.0,0.0,0.03269695,0.0,0.0,0.0,0.13905129,0.0734617,0.0,0.0,0.0,0.057283957,0.020095136,0.0,0.0,0.0,0.04761143,0.0,0.28550002,0.1422786
31,00005240-V09.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.11855695,0.35603252,0.0,0.0,0.0,0.37101445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,00006170-I01.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25490156,0.0,0.0,0.0,0.0,0.21083003,0.0,0.0,0.0,0.3335766,0.1337404,0.0,0.0,0.0
33,00006290-D16.txt,0.0,0.12660703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37539336,0.0,0.12773366,0.0,0.0,0.0,0.0,0.0,0.16943772,0.0,0.0,0.048229385,0.0,0.06670636
34,00006510-O05.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3188592,0.0,0.0,0.0,0.41674143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16492805,0.0,0.0,0.0,0.0,0.0
35,00006530-E05.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19170494,0.0,0.0,0.0,0.38590565,0.0,0.0,0.0,0.0,0.07338097,0.0,0.0,0.26330468,0.0,0.0,0.0,0.0,0.0
36,00006540-L03.txt,0.0,0.0,0.49133256,0.12095041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21582116,0.0,0.0,0.0,0.0,0.031747762,0.0,0.0,0.0767899,0.0,0.019244343,0.0,0.0,0.0
37,00006850-L05.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024535064,0.0,0.0,0.0,0.10916227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19282226,0.50958383,0.0,0.0,0.0,0.15183823
38,00006960-E05.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5881987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24319543,0.10255353,0.0,0.0,0.0
39,00007100-I02.txt,0.0882428,0.0,0.0,0.0,0.030088803,0.0,0.0,0.0,0.0,0.0,0.0,0.284457,0.0,0.03788586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5513185,0.0,0.0,0.0
40,0000727.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10431047,0.0,0.032861207,0.0,0.0,0.0,0.0,0.0,0.0,0.012131889,0.0,0.0,0.0,0.0,0.6072907,0.0,0.2231771
41,00007310-L04.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11952027,0.30340934,0.0,0.0,0.0,0.0,0.0,0.047799822,0.0,0.35657123,0.0,0.048936293,0.0,0.0,0.0
42,00007350-U01.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7642281,0.0,0.0,0.0,0.0,0.0424928,0.0,0.0,0.090942554,0.0,0.0,0.0,0.0,0.07844143
43,00007500-U03.txt,0.0,0.0,0.0132945385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28145304,0.3287978,0.0,0.0,0.0,0.13514188,0.0,0.0,0.0,0.0,0.22212769,0.0,0.0,0.0
44,00007530-I03.txt,0.028289547,0.0,0.0,0.0,0.18456958,0.0,0.0,0.0,0.0,0.0,0.22372316,0.3428105,0.0,0.061705366,0.0,0.0,0.012284602,0.0,0.0,0.0,0.0,0.11255142,0.0,0.0,0.0
45,0000772.txt,0.0,0.010242059,0.9342907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017028106,0.02553179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0000849.txt,0.0,0.0,0.0,0.2993504,0.0,0.0,0.0,0.0,0.0,0.015775839,0.0,0.020436699,0.0,0.0,0.0,0.07424129,0.20707354,0.0,0.0,0.0,0.0,0.36480573,0.0,0.0,0.0
47,00009020-L01.txt,0.0,0.0,0.40407503,0.0,0.0,0.0,0.0,0.0,0.0,0.20705,0.0,0.30665347,0.0,0.03288314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,00009280-L06.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33600068,0.0,0.0,0.0,0.0,0.0,0.0,0.09014943,0.22400399,0.0,0.0,0.23738256,0.0,0.0
49,00009720-L01.txt,0.0,0.0,0.33865452,0.0,0.0,0.0,0.0,0.06972036,0.0,0.0,0.0,0.34447825,0.195437,0.0,0.018819163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,00009810-B09.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28457972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6463611,0.0,0.0,0.0,0.0,0.03052064
51,00009880-A02.txt,0.15931709,0.16537437,0.0,0.0,0.0,0.0,0.0,0.03244868,0.0,0.0,0.0281365,0.42063555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119611196,0.0,0.0,0.0,0.0,0.0
52,00010570-L02.txt,0.043714434,0.0,0.0,0.0,0.0,0.0,0.0,0.1607176,0.0,0.0,0.0735963,0.34170368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18791449,0.0,0.07161836,0.0,0.0,0.0
53,00010700-L01.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5435625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2358522,0.0,0.13737106,0.0,0.0,0.0
54,00010740-L02.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5490167,0.06525675,0.0,0.0,0.0,0.0,0.0,0.0,0.22642758,0.0,0.0,0.0,0.0,0.0
55,00012120-W04.txt,0.1575223,0.0,0.0,0.0,0.09161065,0.0,0.0,0.042091012,0.0,0.0,0.0,0.6338796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043011054,0.0,0.0,0.0
56,00012180-B03.txt,0.0,0.0,0.0,0.18135707,0.047777966,0.0,0.0,0.0,0.0,0.0,0.0,0.26398462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3605522,0.0,0.0,0.0,0.0,0.05777342
57,00012330-G04.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60081446,0.0,0.0,0.0,0.12165095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20826371,0.0,0.0,0.0,0.0,0.0
58,00012950-W02.txt,0.120183036,0.0,0.0,0.0,0.0,0.0,0.0,0.097530015,0.0,0.0,0.0,0.289865,0.0,0.3932781,0.0,0.0,0.0,0.0,0.0,0.0,0.06486438,0.0,0.0,0.0,0.0
59,00013720-I02.txt,0.15749297,0.0,0.0,0.14300613,0.0,0.021923602,0.0,0.13587119,0.0,0.0,0.0,0.31914502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14330852,0.0,0.0,0.0,0.0
60,00013790-W02.txt,0.0,0.0,0.0,0.0,0.0856419,0.0,0.0,0.0,0.0,0.0,0.0,0.39337495,0.0,0.11106577,0.0,0.0,0.2825305,0.0,0.0,0.0,0.0,0.0852887,0.0,0.0,0.0
61,00013800-W02.txt,0.0,0.0,0.0,0.0,0.055307083,0.0,0.0,0.0,0.0,0.0,0.0,0.35747072,0.0,0.037983008,0.0,0.0,0.384673,0.0,0.0,0.0,0.0,0.103325985,0.019552836,0.0,0.0
62,00014250-L01.txt,0.0,0.0,0.0,0.09086421,0.30240938,0.0,0.0,0.0,0.0,0.0,0.15528102,0.39779592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,00014510-F04.txt,0.0,0.31649396,0.0,0.037859097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40956476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11335161,0.0,0.0,0.01809879,0.0,0.06283014
64,00015280-L04.txt,0.0,0.0,0.0,0.09344586,0.0,0.0,0.0,0.17657208,0.0,0.0,0.0,0.24610958,0.0,0.091946445,0.040563874,0.0,0.0,0.0,0.0,0.0,0.28441396,0.0,0.0,0.0,0.0
65,0001532.txt,0.0,0.08368981,0.0,0.025048563,0.0,0.0,0.041398205,0.5278778,0.0,0.0,0.114321195,0.0,0.0,0.0,0.03235722,0.0,0.1002153,0.0,0.0,0.0,0.0,0.0,0.07073677,0.0,0.0
66,00015760-L03.txt,0.0,0.0,0.57977945,0.13719182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11146192,0.0,0.110717095,0.0,0.0,0.0,0.0,0.0,0.014592323,0.0,0.0,0.0,0.0,0.0
67,00015780-A04.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3449298,0.0,0.0,0.046553772,0.0,0.0,0.0,0.0,0.30140084,0.0,0.0,0.0,0.0,0.2465997
68,0001614a.txt,0.015122344,0.0,0.0,0.0,0.0,0.0,0.0,0.10513178,0.0,0.01611091,0.0,0.067403026,0.0,0.0,0.0,0.0,0.12809727,0.0,0.028200168,0.0,0.06724048,0.0,0.5594877,0.0,0.0
69,0001622.txt,0.0,0.0,0.015472744,0.030977968,0.0,0.0,0.018349092,0.0,0.0,0.0,0.0,0.34117493,0.024893805,0.0,0.0,0.1652876,0.22767293,0.0,0.0,0.0,0.17053846,0.0,0.0,0.0,0.0
70,00016250-L03.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32612923,0.0,0.0,0.11656072,0.18291304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25853637,0.0,0.0,0.0,0.0,0.0
71,00016330-A02.txt,0.15390007,0.08396528,0.0,0.0,0.0,0.0,0.0,0.12523928,0.0,0.0,0.024774216,0.5454536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0001664.txt,0.18350765,0.0,0.0,0.0,0.0,0.14051864,0.0,0.0,0.0,0.0716257,0.0,0.14866504,0.22402363,0.0,0.0,0.0,0.061604965,0.0,0.0,0.0,0.0,0.15840645,0.0,0.0,0.0
73,00016810-L03.txt,0.08282471,0.0,0.0,0.0,0.0,0.0,0.0,0.36185834,0.0,0.0,0.08655032,0.08386957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27750042,0.0,0.0,0.0,0.0,0.0
74,0001712-padi.txt,0.014872893,0.0,0.0,0.0,0.0,0.0,0.44019857,0.52700984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012140163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0001712.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.42507932,0.56379557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,00017620-L02.txt,0.0,0.11454842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07455543,0.46895117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19912215,0.0,0.0,0.0,0.0,0.0
77,0001783-padi.txt,0.02180254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010305464,0.115646906,0.0,0.21433695,0.0,0.0,0.10948586,0.0,0.0,0.04011677,0.2819129,0.15327571,0.036999468,0.0,0.0
78,0001783.txt,0.02891288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1416425,0.0,0.19928838,0.0155175775,0.019118818,0.14804278,0.0,0.0,0.0,0.2549558,0.122431666,0.04908575,0.0,0.0
79,00018060-G01.txt,0.0,0.04666884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4132059,0.06145241,0.0,0.0,0.0,0.0,0.0,0.118457615,0.22502708,0.0,0.0,0.0,0.0,0.0
80,00018080-L02.txt,0.0,0.114954606,0.0,0.18015699,0.0,0.0,0.0,0.4879664,0.0,0.0,0.070555374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087109,0.0,0.0,0.0,0.0,0.0
81,00019140-B07.txt,0.0,0.0,0.0,0.0,0.09563441,0.0,0.0,0.037339654,0.0,0.0,0.0,0.26302913,0.0,0.0,0.0,0.0,0.0,0.0,0.082183674,0.46339613,0.0,0.0,0.0,0.0,0.0
82,0001920.txt,0.044640504,0.03185624,0.0,0.035102684,0.016028797,0.0,0.0,0.013239687,0.0,0.0,0.0,0.0,0.01063155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1549355,0.6596739,0.0,0.020661106,0.0
83,00019460-L05.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25509992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31362098,0.0,0.3539132,0.0,0.0,0.0
84,0001965.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.02311333,0.032555982,0.0,0.0,0.0,0.08318183,0.0,0.035085004,0.2250298,0.0,0.10803024,0.0,0.0,0.06837508,0.0,0.0,0.3472566,0.067636415,0.0
85,00019940.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25554302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.726527,0.0,0.0,0.0,0.0,0.0
86,00020130-L02.txt,0.0,0.0,0.0,0.209778,0.0,0.0,0.0,0.0,0.0,0.0,0.027524248,0.35407713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2599945,0.0,0.0,0.0,0.0,0.0
87,00020140-A03.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24756914,0.0,0.0,0.048497915,0.44322106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1533628,0.0,0.0,0.0,0.0,0.0
88,00020450-M01.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10976214,0.0,0.0,0.0,0.3814628,0.0,0.0,0.0,0.0,0.1841524,0.0,0.0,0.1691967,0.0,0.0,0.09439918,0.0,0.0
89,00020490-L03.txt,0.31641948,0.0,0.0,0.0439585,0.0,0.0,0.0,0.11320628,0.0,0.0,0.0,0.32769328,0.0,0.08233986,0.0,0.0,0.07062763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,00021200-A02.txt,0.0,0.0,0.0,0.3192738,0.0,0.0,0.0,0.19365515,0.0,0.0,0.029339517,0.1839063,0.0,0.08878803,0.0,0.0,0.0736151,0.0,0.0,0.0,0.0718783,0.0,0.0,0.0,0.0
91,00021270-B02.txt,0.0,0.0,0.0,0.15504983,0.05784682,0.0,0.0,0.0,0.0,0.0,0.0,0.23420039,0.0,0.0,0.0,0.0,0.0,0.08344539,0.0,0.33047453,0.0,0.0,0.0,0.0,0.0876775
92,00021330-B02.txt,0.0,0.0,0.0,0.0,0.019222023,0.0,0.0,0.0,0.0,0.0,0.0,0.24919836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6820363,0.0,0.0,0.0,0.0,0.0
93,00021330-E04.txt,0.0,0.0,0.0,0.054528944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39544767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42259234,0.04969685,0.0,0.0,0.0,0.0
94,00021760.txt,0.0,0.0,0.03546137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5378013,0.0,0.0,0.0,0.0,0.15644345,0.0,0.0,0.0,0.0,0.24210654,0.0,0.0,0.0
95,0002196-padi.txt,0.049110085,0.0,0.030456407,0.020017454,0.0,0.0,0.0,0.0,0.0,0.14683464,0.0,0.0,0.0,0.0,0.021956613,0.0,0.012360106,0.0,0.05831133,0.0,0.03283761,0.0,0.6102538,0.0,0.0
96,0002196.txt,0.038432717,0.0,0.020908525,0.0,0.0,0.0,0.0,0.0,0.0,0.1341789,0.0,0.025479674,0.0,0.0,0.038024716,0.0,0.0,0.0,0.06130202,0.0,0.04000718,0.0,0.62956125,0.0,0.0
97,00022700-G01.txt,0.0,0.0,0.41332975,0.0,0.19355458,0.0,0.0,0.0,0.0,0.0,0.0,0.2957576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045866508,0.0,0.0,0.0,0.0
98,00022850-E07.txt,0.14877346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76725185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,00023070-j14.txt,0.11762605,0.21445167,0.0,0.0,0.32499212,0.0,0.0,0.0,0.104199946,0.0,0.0,0.21510085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,00023440-E06.txt,0.05068472,0.027003104,0.0,0.0,0.0,0.0,0.0,0.30935103,0.0,0.0,0.101985514,0.07380305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1791209,0.18616194,0.0,0.0,0.0,0.0
101,0002353.txt,0.0,0.0,0.09370599,0.0,0.0,0.0,0.0,0.0,0.10299782,0.045337062,0.010148338,0.28360194,0.0,0.0,0.21384466,0.0,0.0,0.0,0.085022464,0.06820817,0.08086113,0.0,0.0,0.0,0.0
102,00023530-I07.txt,0.0,0.0,0.096442014,0.0,0.0,0.0,0.0,0.0,0.1083284,0.051004846,0.0,0.28020287,0.0,0.0,0.20746431,0.0,0.0,0.0,0.085999765,0.07289768,0.07959631,0.0,0.0,0.0,0.0
103,00023730-G08.txt,0.08164025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47303852,0.0,0.0,0.0,0.0,0.0,0.0,0.1000225,0.11770713,0.14927647,0.0,0.0,0.0,0.0
104,00024190-V06.txt,0.0,0.0,0.0,0.12348501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5274937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18861325,0.0
105,0002421.txt,0.0,0.0,0.0,0.0129173,0.0,0.018993203,0.050149538,0.055131946,0.0,0.0,0.0,0.0,0.0,0.0,0.04952438,0.0,0.0,0.0,0.0,0.6963058,0.0,0.0,0.11205568,0.0,0.0
106,00024240-E05.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2729582,0.0,0.0,0.0,0.48214498,0.0,0.116522975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,00025120-B05.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28766254,0.14933345,0.0,0.0,0.0,0.16106708,0.034119196,0.0,0.2266914,0.042826574,0.0,0.0,0.031199006,0.0
108,00025330-A03.txt,0.19600798,0.06646698,0.0,0.0,0.0,0.0,0.0,0.085673355,0.15827039,0.0,0.03321547,0.05816627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17678258,0.0,0.0,0.0,0.050820876,0.14336161
109,00025670-B04.txt,0.0,0.0,0.08050315,0.0,0.050980598,0.0,0.04652175,0.601486,0.0,0.0,0.0,0.12967344,0.0,0.0,0.0,0.0,0.036829263,0.0,0.0,0.024217488,0.0,0.0,0.0,0.0,0.0
110,0002599a.txt,0.0,0.0,0.0,0.0,0.086381905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066568665,0.05027333,0.0,0.0,0.0,0.01344116,0.0,0.76747453,0.0,0.0
111,0002618.txt,0.0,0.0,0.0,0.1990673,0.0,0.0,0.046212498,0.0,0.0,0.029012954,0.35117108,0.0,0.0,0.18085553,0.0,0.0780966,0.029213041,0.0,0.0,0.040869284,0.0,0.0,0.018754745,0.0,0.0
112,0002621.txt,0.0,0.0,0.78965205,0.0,0.0,0.0,0.07320937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09596049,0.0,0.021636643,0.0,0.0,0.0,0.0,0.0,0.0
113,00026390-I07.txt,0.0,0.08500247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41813385,0.0,0.11784767,0.0,0.0,0.0,0.0,0.1338164,0.15253013,0.0,0.0,0.0,0.0,0.0
